Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
32,32,100,relu,0.2,Adam,"[(0.9970014992503748, 0.9970164171645521, 0.9970014992503748, 0.9969977041078829), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9954954954954955, 0.9955028905752673, 0.9954954954954955, 0.9954954673421664), (0.996996996996997, 0.9970267296999971, 0.996996996996997, 0.9969969219200451)]"
32,32,100,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985022616601563)]"
32,64,35,relu,0.2,Adam,"[(0.9970014992503748, 0.9970014992503748, 0.9970014992503748, 0.9970014992503748), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9954954954954955, 0.9955620645275818, 0.9954954954954955, 0.9954952421028639), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
32,64,35,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.996996996996997, 0.9970268776238926, 0.996996996996997, 0.9969969687021938)]"
32,64,60,relu,0.2,Adam,"[(0.9970014992503748, 0.9970089582074635, 0.9970014992503748, 0.9970014898800014), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555), (0.996996996996997, 0.9970044671537209, 0.996996996996997, 0.996996987612554)]"
32,64,60,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.996996996996997, 0.9970119373104448, 0.996996996996997, 0.9969931961560929)]"
32,64,100,relu,0.2,Adam,"[(0.9955022488755623, 0.9955171667897394, 0.9955022488755623, 0.9955059782841785), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9954954954954955, 0.9955620645275818, 0.9954954954954955, 0.9954952421028639), (0.993993993993994, 0.993993918917042, 0.993993993993994, 0.993990221447893)]"
32,64,100,relu,0.5,Adam,"[(0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (1.0, 1.0, 1.0, 1.0), (0.9985007496251874, 0.9985082085822761, 0.9985007496251874, 0.998500740254814), (0.9954954954954955, 0.9955620645275818, 0.9954954954954955, 0.9954952421028639), (0.9984984984984985, 0.9985209089686702, 0.9984984984984985, 0.9985022616601563)]"
64,8,35,relu,0.2,Adam,"[(0.992503748125937, 0.9925772298206771, 0.992503748125937, 0.9925147032050193), (0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (1.0, 1.0, 1.0, 1.0), (0.9954954954954955, 0.9955620645275818, 0.9954954954954955, 0.9954952421028639), (0.993993993993994, 0.994046063205218, 0.993993993993994, 0.9939937869653975)]"
64,8,35,relu,0.5,Adam,"[(0.9970014992503748, 0.9970311873766088, 0.9970014992503748, 0.997001424285982), (1.0, 1.0, 1.0, 1.0), (1.0, 1.0, 1.0, 1.0), (0.9954954954954955, 0.9955326983552195, 0.9954954954954955, 0.9954878183101751), (0.9984984984984985, 0.9985059686552225, 0.9984984984984985, 0.9984984891140555)]"
