Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
32,32,100,relu,0.2,Adam,"[(0.679160419790105, 0.6791198636140435, 0.679160419790105, 0.6774748127341107), (0.6881559220389805, 0.6865608240138765, 0.6881559220389805, 0.683569078240093), (0.7061469265367316, 0.7086099182646217, 0.7061469265367316, 0.7029305191852757), (0.7027027027027027, 0.7018315937461628, 0.7027027027027027, 0.7009363052709746), (0.7027027027027027, 0.7003687142471066, 0.7027027027027027, 0.6983684501487486)]"
32,32,100,relu,0.5,Adam,"[(0.719640179910045, 0.728157685615188, 0.719640179910045, 0.713127948546137), (0.6926536731634183, 0.7279537521737177, 0.6926536731634183, 0.6698076591254092), (0.704647676161919, 0.733594581534206, 0.704647676161919, 0.6925661867038281), (0.7027027027027027, 0.7201553821693403, 0.7027027027027027, 0.7002428632849363), (0.7117117117117117, 0.7173669185827778, 0.7117117117117117, 0.6988734506015134)]"
32,64,35,relu,0.2,Adam,"[(0.6596701649175413, 0.6608512086844255, 0.6596701649175413, 0.6591900736561098), (0.671664167916042, 0.670485009968148, 0.671664167916042, 0.6694614240096415), (0.6836581709145427, 0.6826266978703268, 0.6836581709145427, 0.6793467408467173), (0.6951951951951952, 0.7052875410597028, 0.6951951951951952, 0.6968928021780597), (0.6471471471471472, 0.6498017464828432, 0.6471471471471472, 0.6441014721674029)]"
32,64,35,relu,0.5,Adam,"[(0.7001499250374813, 0.7269601874925388, 0.7001499250374813, 0.6829830013563597), (0.6806596701649176, 0.7217889143500287, 0.6806596701649176, 0.6572493187801256), (0.6416791604197901, 0.675137434598221, 0.6416791604197901, 0.6233688217046384), (0.6996996996996997, 0.7427061011860253, 0.6996996996996997, 0.6846203893324232), (0.6966966966966966, 0.7060500946158379, 0.6966966966966966, 0.689093961217855)]"
32,64,60,relu,0.2,Adam,"[(0.7016491754122939, 0.7032318976404766, 0.7016491754122939, 0.6992982037314058), (0.6746626686656672, 0.6726959332721404, 0.6746626686656672, 0.6731984517834801), (0.6446776611694153, 0.6376920888753235, 0.6446776611694153, 0.6387623702560359), (0.6906906906906907, 0.6993223419189046, 0.6906906906906907, 0.6909256078869324), (0.7102102102102102, 0.7129879300267402, 0.7102102102102102, 0.705744192951016)]"
32,64,60,relu,0.5,Adam,"[(0.6851574212893553, 0.7086903434729521, 0.6851574212893553, 0.6667104097295447), (0.6686656671664168, 0.6966981048106055, 0.6686656671664168, 0.648460819948508), (0.7091454272863568, 0.743049101993584, 0.7091454272863568, 0.6929019988393705), (0.6966966966966966, 0.7209989156015062, 0.6966966966966966, 0.6802576380745493), (0.6906906906906907, 0.639376116315993, 0.6906906906906907, 0.659670300036907)]"
32,64,100,relu,0.2,Adam,"[(0.656671664167916, 0.6550488730950796, 0.656671664167916, 0.6551452137242829), (0.6656671664167916, 0.6604887813428486, 0.6656671664167916, 0.6625866656315583), (0.6881559220389805, 0.6859362639375797, 0.6881559220389805, 0.6864413310748498), (0.6816816816816816, 0.6836210634024842, 0.6816816816816816, 0.6808954162204316), (0.6816816816816816, 0.6838883689903681, 0.6816816816816816, 0.6812089900122279)]"
32,64,100,relu,0.5,Adam,"[(0.697151424287856, 0.7364291261533575, 0.697151424287856, 0.6689871468113683), (0.6911544227886057, 0.7066021903534118, 0.6911544227886057, 0.6801264310379285), (0.7091454272863568, 0.7304095296443904, 0.7091454272863568, 0.702100993743268), (0.6336336336336337, 0.5931127967012269, 0.6336336336336337, 0.602983507076916), (0.7147147147147147, 0.742509295414094, 0.7147147147147147, 0.6977117301521663)]"
64,8,35,relu,0.2,Adam,"[(0.6536731634182908, 0.6594871716418086, 0.6536731634182908, 0.6549950813506403), (0.616191904047976, 0.6125926815632856, 0.616191904047976, 0.6131392754514504), (0.631184407796102, 0.6253471264599894, 0.631184407796102, 0.6246085054535642), (0.6786786786786787, 0.6925178285498126, 0.6786786786786787, 0.679040305036709), (0.7072072072072072, 0.714747620064423, 0.7072072072072072, 0.7016233999760418)]"
64,8,35,relu,0.5,Adam,"[(0.7406296851574213, 0.7594141295334177, 0.7406296851574213, 0.7339295733722438), (0.7076461769115442, 0.7135852651228346, 0.7076461769115442, 0.6942372010755997), (0.6881559220389805, 0.7193443517360969, 0.6881559220389805, 0.6727219261523463), (0.7027027027027027, 0.7215285401617828, 0.7027027027027027, 0.6944193451030326), (0.7342342342342343, 0.7499552042058995, 0.7342342342342343, 0.7208025782009343)]"
64,8,60,relu,0.2,Adam,"[(0.6611694152923538, 0.6634103765827387, 0.6611694152923538, 0.6579906520291493), (0.6416791604197901, 0.6419213231890286, 0.6416791604197901, 0.6345980197545047), (0.6776611694152923, 0.678187906730595, 0.6776611694152923, 0.6750369206657548), (0.6831831831831832, 0.6887381799662502, 0.6831831831831832, 0.6825258859886828), (0.7072072072072072, 0.7111084899563747, 0.7072072072072072, 0.7036721638626549)]"
64,8,60,relu,0.5,Adam,"[(0.712143928035982, 0.7177483555726202, 0.712143928035982, 0.7080094135430808), (0.6851574212893553, 0.7073269089078865, 0.6851574212893553, 0.6685103969584969), (0.704647676161919, 0.7233160757753416, 0.704647676161919, 0.6972563138170808), (0.6906906906906907, 0.7158603258475394, 0.6906906906906907, 0.682329897859993), (0.7342342342342343, 0.7600146922099729, 0.7342342342342343, 0.7248825026328239)]"
64,8,100,relu,0.2,Adam,"[(0.7016491754122939, 0.702478191301983, 0.7016491754122939, 0.7004142561245246), (0.6836581709145427, 0.6826117181958913, 0.6836581709145427, 0.6774773272912723), (0.6746626686656672, 0.6726044877679159, 0.6746626686656672, 0.6708760128814614), (0.7087087087087087, 0.7147454235862378, 0.7087087087087087, 0.7055802398543862), (0.7102102102102102, 0.7109745662727236, 0.7102102102102102, 0.7085757062839914)]"
64,8,100,relu,0.5,Adam,"[(0.6551724137931034, 0.6758094317103167, 0.6551724137931034, 0.6321417276640922), (0.6731634182908546, 0.6860240245854707, 0.6731634182908546, 0.6521182329659547), (0.6746626686656672, 0.7138963261870412, 0.6746626686656672, 0.65448463183503), (0.7192192192192193, 0.7424231188407068, 0.7192192192192193, 0.7151314665255974), (0.7192192192192193, 0.7336951423578497, 0.7192192192192193, 0.7056124040703029)]"
64,32,35,relu,0.2,Adam,"[(0.671664167916042, 0.6707764558138052, 0.671664167916042, 0.6688423813768416), (0.6746626686656672, 0.6723932584780229, 0.6746626686656672, 0.6639841791780475), (0.6476761619190404, 0.6481326802010492, 0.6476761619190404, 0.6437496483150127), (0.6471471471471472, 0.6533738153620393, 0.6471471471471472, 0.6491667128709219), (0.6996996996996997, 0.6979973728941655, 0.6996996996996997, 0.6973416912229242)]"
64,32,35,relu,0.5,Adam,"[(0.6821589205397302, 0.702632342757603, 0.6821589205397302, 0.6654975284352185), (0.6956521739130435, 0.7046111835235973, 0.6956521739130435, 0.6862898419989413), (0.7076461769115442, 0.7414437272246472, 0.7076461769115442, 0.6912377399255859), (0.6756756756756757, 0.7075167016662071, 0.6756756756756757, 0.6531145900543502), (0.7237237237237237, 0.7432398294884544, 0.7237237237237237, 0.7157546058539354)]"
64,32,60,relu,0.2,Adam,"[(0.6806596701649176, 0.6839035068799842, 0.6806596701649176, 0.6776494580205613), (0.6746626686656672, 0.6792699076774431, 0.6746626686656672, 0.6686407272194382), (0.6911544227886057, 0.6907415751862734, 0.6911544227886057, 0.6882725426990558), (0.6936936936936937, 0.6973314996433638, 0.6936936936936937, 0.6913984454678215), (0.6846846846846847, 0.6847378385176945, 0.6846846846846847, 0.6807404774579568)]"
64,32,60,relu,0.5,Adam,"[(0.7211394302848576, 0.7443785625860453, 0.7211394302848576, 0.7089359974213338), (0.7001499250374813, 0.7145891124508331, 0.7001499250374813, 0.6921082594578405), (0.6821589205397302, 0.7009558730337051, 0.6821589205397302, 0.6697530911576081), (0.7072072072072072, 0.7306622023060592, 0.7072072072072072, 0.7035107140242203), (0.7147147147147147, 0.7413550986158246, 0.7147147147147147, 0.6996650084749412)]"
64,32,100,relu,0.2,Adam,"[(0.6851574212893553, 0.6857167927113017, 0.6851574212893553, 0.6850098041730618), (0.6626686656671664, 0.6631301551150958, 0.6626686656671664, 0.6599564417663071), (0.6731634182908546, 0.6691759732601467, 0.6731634182908546, 0.6673784372473937), (0.6696696696696697, 0.6738324675407366, 0.6696696696696697, 0.6684212393916255), (0.6486486486486487, 0.6484468353038675, 0.6486486486486487, 0.6445843760718737)]"
64,32,100,relu,0.5,Adam,"[(0.719640179910045, 0.7344466692829881, 0.719640179910045, 0.7123821400055491), (0.6836581709145427, 0.6902531006549737, 0.6836581709145427, 0.6707087169490308), (0.704647676161919, 0.7308657714464603, 0.704647676161919, 0.6955772315280934), (0.7147147147147147, 0.7295155637324939, 0.7147147147147147, 0.7119375540003849), (0.7342342342342343, 0.739960119270464, 0.7342342342342343, 0.7276174698925123)]"
64,64,35,relu,0.2,Adam,"[(0.697151424287856, 0.6947212668175716, 0.697151424287856, 0.6948253383086813), (0.6701649175412294, 0.6688811027851588, 0.6701649175412294, 0.66594741896398), (0.7106446776611695, 0.7145762738549425, 0.7106446776611695, 0.7052201766021327), (0.7027027027027027, 0.7193794984204653, 0.7027027027027027, 0.7025927467030223), (0.6981981981981982, 0.696825403689126, 0.6981981981981982, 0.6948320433309644)]"
64,64,35,relu,0.5,Adam,"[(0.7091454272863568, 0.7171702367609748, 0.7091454272863568, 0.7031190386780063), (0.679160419790105, 0.6814401933168591, 0.679160419790105, 0.6703042332730282), (0.7091454272863568, 0.7106252236162609, 0.7091454272863568, 0.7037330564902373), (0.7222222222222222, 0.7394134662519615, 0.7222222222222222, 0.7199879556722326), (0.7312312312312312, 0.7396349202640907, 0.7312312312312312, 0.723853645401059)]"
64,64,60,relu,0.2,Adam,"[(0.7016491754122939, 0.7015930813450822, 0.7016491754122939, 0.6996073821706686), (0.6611694152923538, 0.6558038688659664, 0.6611694152923538, 0.652586884338267), (0.6611694152923538, 0.6569628434164088, 0.6611694152923538, 0.6560204247077912), (0.6966966966966966, 0.6968517330327186, 0.6966966966966966, 0.6960180498975425), (0.6831831831831832, 0.6841839505238198, 0.6831831831831832, 0.6790557739142196)]"
64,64,60,relu,0.5,Adam,"[(0.7346326836581709, 0.7386685625899352, 0.7346326836581709, 0.7304358585231416), (0.7001499250374813, 0.6979236431530921, 0.7001499250374813, 0.6915301064215587), (0.7091454272863568, 0.7371295984125491, 0.7091454272863568, 0.6997641713310926), (0.7237237237237237, 0.734764426787606, 0.7237237237237237, 0.7214937709987215), (0.7147147147147147, 0.7381748929874298, 0.7147147147147147, 0.7003899553603117)]"
64,64,100,relu,0.2,Adam,"[(0.6701649175412294, 0.6664036106862966, 0.6701649175412294, 0.6655300270440483), (0.6941529235382309, 0.6908434229738706, 0.6941529235382309, 0.6890948289638015), (0.6536731634182908, 0.6481118448472872, 0.6536731634182908, 0.6487925786540538), (0.7087087087087087, 0.710472964213466, 0.7087087087087087, 0.7087216279248627), (0.6936936936936937, 0.7030108656679093, 0.6936936936936937, 0.6885348843324036)]"
64,64,100,relu,0.5,Adam,"[(0.6941529235382309, 0.7114078361475599, 0.6941529235382309, 0.6831861052573188), (0.6761619190404797, 0.6755562483647278, 0.6761619190404797, 0.6703583899489189), (0.6836581709145427, 0.7170587114742442, 0.6836581709145427, 0.6728539836334206), (0.7147147147147147, 0.7193034905167812, 0.7147147147147147, 0.7127109133684498), (0.7237237237237237, 0.7309076598067644, 0.7237237237237237, 0.7171122894988505)]"
128,8,35,relu,0.2,Adam,"[(0.7061469265367316, 0.705415728761356, 0.7061469265367316, 0.7041243837515594), (0.6341829085457271, 0.6341176705421394, 0.6341829085457271, 0.6277125604614692), (0.6686656671664168, 0.6674311541444014, 0.6686656671664168, 0.6595517871949603), (0.6561561561561562, 0.6672491358481697, 0.6561561561561562, 0.6573798887092998), (0.6966966966966966, 0.7026846248737033, 0.6966966966966966, 0.6917565563572031)]"
128,8,35,relu,0.5,Adam,"[(0.704647676161919, 0.7249159960958511, 0.704647676161919, 0.6936516961737873), (0.6866566716641679, 0.7103013085060528, 0.6866566716641679, 0.6740460605180869), (0.7166416791604198, 0.7307108636342803, 0.7166416791604198, 0.7122898560611755), (0.6996996996996997, 0.7342291282109897, 0.6996996996996997, 0.6877746110211641), (0.7117117117117117, 0.7358537358537358, 0.7117117117117117, 0.6959247068019626)]"
