Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
512,32,5,relu,0.3,Adam,"[(0.992, 0.9920202487225996, 0.992, 0.9918704175758636), (0.995, 0.9949771482872528, 0.995, 0.994977522169531), (0.9925, 0.9925154336919044, 0.9925, 0.9923875239499053), (0.99, 0.9901098901098901, 0.99, 0.9897644664146554), (0.9969984992496248, 0.9969937837188536, 0.9969984992496248, 0.9969849288549016)]"
512,32,5,relu,0.5,Adam,"[(0.987, 0.9869043848137925, 0.987, 0.9869415576407807), (0.995, 0.9949990781710913, 0.995, 0.9949545228290873), (0.9895, 0.9896210873146623, 0.9895, 0.9892395502925985), (0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.9954977488744372, 0.9955201481337683, 0.9954977488744372, 0.9954512800573274)]"
512,32,10,relu,0.2,Adam,"[(0.9925, 0.9925619834710744, 0.9925, 0.9923694562698712), (0.995, 0.9949990781710913, 0.995, 0.9949545228290873), (0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.9975, 0.9974958077449991, 0.9975, 0.9974972142937181), (0.9899949974987494, 0.9899553967477098, 0.9899949974987494, 0.9899725099651548)]"
512,32,10,relu,0.3,Adam,"[(0.9925, 0.9924618022416108, 0.9925, 0.9924747848665155), (0.9925, 0.9924591701179964, 0.9925, 0.9924230344853978), (0.9945, 0.994481162778028, 0.9945, 0.9944563546567283), (0.992, 0.9920704845814978, 0.992, 0.9918510324483776), (0.9969984992496248, 0.9970084710129151, 0.9969984992496248, 0.9969780256694274)]"
512,32,10,relu,0.5,Adam,"[(0.9965, 0.996513558384062, 0.9965, 0.9964722256906453), (0.996, 0.995987623179632, 0.996, 0.9959910602429136), (0.9895, 0.989403089292653, 0.9895, 0.9893675352162309), (0.993, 0.9929805175923233, 0.993, 0.992919951701115), (0.9949974987493747, 0.9950251368778312, 0.9949974987493747, 0.994939962199165)]"
512,32,50,relu,0.2,Adam,"[(0.9905, 0.9905992303463441, 0.9905, 0.9902880611877093), (0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.992, 0.9920704845814978, 0.992, 0.9918510324483776), (0.9979989994997499, 0.9980034363079544, 0.9979989994997499, 0.9979899525699344)]"
512,32,50,relu,0.3,Adam,"[(0.994, 0.9939804572271387, 0.994, 0.9939454273949048), (0.9955, 0.995497360581045, 0.9955, 0.9954642901736869), (0.9895, 0.9894959865989396, 0.9895, 0.9892916464245214), (0.99, 0.9899059734513275, 0.99, 0.9899090456581746), (0.9979989994997499, 0.9979955864679722, 0.9979989994997499, 0.9979945019930311)]"
512,32,50,relu,0.5,Adam,"[(0.9975, 0.9975069252077562, 0.9975, 0.9974859109183799), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.99, 0.9901098901098901, 0.99, 0.9897644664146554), (0.9915, 0.9915795266923499, 0.9915, 0.9913313328198505), (0.9984992496248124, 0.998501746713623, 0.9984992496248124, 0.998494175364751)]"
1024,8,5,relu,0.2,Adam,"[(0.995, 0.9950652866937421, 0.995, 0.9950219716076169), (0.994, 0.9939804572271387, 0.994, 0.9939454273949048), (0.9945, 0.9945135357122116, 0.9945, 0.9945060937542223), (0.9915, 0.9915795266923499, 0.9915, 0.9913313328198505), (0.9994997498749375, 0.9995022511255628, 0.9994997498749375, 0.9995003072563042)]"
1024,8,5,relu,0.3,Adam,"[(0.9955, 0.9954821490409386, 0.9955, 0.9954848709199093), (0.9905, 0.9905377566456448, 0.9905, 0.9903114896221858), (0.9935, 0.9934649649750108, 0.9935, 0.99344841913977), (0.9925, 0.9926781821953868, 0.9925, 0.9925571904419663), (0.9929964982491246, 0.9930074645283828, 0.9929964982491246, 0.992899269251447)]"
1024,8,5,relu,0.5,Adam,"[(0.9965, 0.996495489736487, 0.9965, 0.9964802752857319), (0.993, 0.9930540242557884, 0.993, 0.9928866153788806), (0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.9885, 0.9885681941593881, 0.9885, 0.98821474555856), (0.9984992496248124, 0.9985039740548429, 0.9984992496248124, 0.9985009217689128)]"
1024,8,10,relu,0.2,Adam,"[(0.994, 0.9939680528530703, 0.994, 0.9939730266034372), (0.9945, 0.9944891029271846, 0.9945, 0.9944938714461801), (0.9965, 0.9964889313073811, 0.9965, 0.9964882329377073), (0.9965, 0.996513558384062, 0.9965, 0.9964722256906453), (0.9989994997498749, 0.9990006101830049, 0.9989994997498749, 0.9989972509965155)]"
1024,8,10,relu,0.3,Adam,"[(0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.9975, 0.9975069252077562, 0.9975, 0.9974859109183799), (0.9935, 0.9935073434245162, 0.9935, 0.9934179979910001), (0.996, 0.9960176991150442, 0.996, 0.9959636182632698), (0.9989994997498749, 0.9990006101830049, 0.9989994997498749, 0.9989972509965155)]"
1024,8,10,relu,0.5,Adam,"[(0.9955, 0.995491337866456, 0.9955, 0.9954949857286928), (0.998, 0.9980142953116224, 0.998, 0.998004419260009), (0.9955, 0.9954840542652177, 0.9955, 0.9954746396530838), (0.993, 0.9929741364813507, 0.993, 0.9929843554250988), (0.9964982491245623, 0.9965118142912076, 0.9964982491245623, 0.9964703014015329)]"
1024,8,50,relu,0.2,Adam,"[(0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.9975, 0.9975069252077562, 0.9975, 0.9974859109183799), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.9955, 0.9955825803383381, 0.9955, 0.9955246484314635), (0.9984992496248124, 0.998501746713623, 0.9984992496248124, 0.998494175364751)]"
