Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
128,32,60,relu,0.2,Adam,"[(0.9972222222222222, 0.9972308757355486, 0.9972222222222222, 0.9972068081035478), (0.9994444444444445, 0.9994447914497884, 0.9994444444444445, 0.9994438350379751), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9983324068927182, 0.9983355277781343, 0.9983324068927182, 0.9983268552127915)]"
128,32,60,relu,0.5,Adam,"[(0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (1.0, 1.0, 1.0, 1.0), (0.9983333333333333, 0.9983364524849242, 0.9983333333333333, 0.9983278166223784), (0.9983333333333333, 0.9983364524849242, 0.9983333333333333, 0.9983278166223784), (0.9977765425236242, 0.9977820873053609, 0.9977765425236242, 0.9977666438634649)]"
128,32,100,relu,0.2,Adam,"[(0.9966666666666667, 0.9966791199667911, 0.9966666666666667, 0.9966444051075976), (1.0, 1.0, 1.0, 1.0), (0.9994444444444445, 0.9994447914497884, 0.9994444444444445, 0.9994438350379751), (0.9977777777777778, 0.9977833194790802, 0.9977777777777778, 0.9977679415881663), (0.9977765425236242, 0.9977820873053609, 0.9977765425236242, 0.9977666438634649)]"
128,32,100,relu,0.5,Adam,"[(0.9972222222222222, 0.9972308757355486, 0.9972222222222222, 0.9972068081035478), (1.0, 1.0, 1.0, 1.0), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9977777777777778, 0.9977833194790802, 0.9977777777777778, 0.9977679415881663), (0.9977765425236242, 0.9977820873053609, 0.9977765425236242, 0.9977666438634649)]"
128,64,35,relu,0.2,Adam,"[(0.9983333333333333, 0.9983364524849242, 0.9983333333333333, 0.9983278166223784), (1.0, 1.0, 1.0, 1.0), (0.9988888888888889, 0.9988888888888889, 0.9988888888888889, 0.9988888888888889), (0.9983333333333333, 0.9983364524849242, 0.9983333333333333, 0.9983278166223784), (0.9977765425236242, 0.9977820873053609, 0.9977765425236242, 0.9977666438634649)]"
128,64,35,relu,0.5,Adam,"[(0.995, 0.994983624890167, 0.995, 0.9949722545863859), (1.0, 1.0, 1.0, 1.0), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9977777777777778, 0.9977833194790802, 0.9977777777777778, 0.9977679415881663), (0.9977765425236242, 0.9977820873053609, 0.9977765425236242, 0.9977666438634649)]"
128,64,60,relu,0.2,Adam,"[(0.9966666666666667, 0.9966791199667911, 0.9966666666666667, 0.9966444051075976), (0.9983333333333333, 0.9983364524849242, 0.9983333333333333, 0.9983278166223784), (0.9988888888888889, 0.9988888888888889, 0.9988888888888889, 0.9988888888888889), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9977765425236242, 0.9977729811195598, 0.9977765425236242, 0.9977716221284808)]"
128,64,60,relu,0.5,Adam,"[(0.9977777777777778, 0.9977833194790802, 0.9977777777777778, 0.9977679415881663), (1.0, 1.0, 1.0, 1.0), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9983324068927182, 0.9983355277781343, 0.9983324068927182, 0.9983268552127915)]"
128,64,100,relu,0.2,Adam,"[(0.9983333333333333, 0.9983364524849242, 0.9983333333333333, 0.9983278166223784), (1.0, 1.0, 1.0, 1.0), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9983333333333333, 0.998331235607561, 0.9983333333333333, 0.9983315051139251), (0.9977765425236242, 0.9977820873053609, 0.9977765425236242, 0.9977666438634649)]"
128,64,100,relu,0.5,Adam,"[(0.9972222222222222, 0.9972308757355486, 0.9972222222222222, 0.9972068081035478), (0.9972222222222222, 0.9972179208541233, 0.9972222222222222, 0.9972130277039638), (0.9994444444444445, 0.9994447914497884, 0.9994444444444445, 0.9994438350379751), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9988882712618121, 0.9988896591878274, 0.9988882712618121, 0.9988858110642405)]"
512,8,35,relu,0.2,Adam,"[(0.9977777777777778, 0.9977833194790802, 0.9977777777777778, 0.9977679415881663), (0.9994444444444445, 0.9994472084024324, 0.9994444444444445, 0.9994450503244164), (0.9994444444444445, 0.9994447914497884, 0.9994444444444445, 0.9994438350379751), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9988882712618121, 0.9988896591878274, 0.9988882712618121, 0.9988858110642405)]"
512,8,35,relu,0.5,Adam,"[(0.9972222222222222, 0.9972308757355486, 0.9972222222222222, 0.9972068081035478), (0.9977777777777778, 0.9977833194790802, 0.9977777777777778, 0.9977679415881663), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9988888888888889, 0.9988902760438341, 0.9988888888888889, 0.9988864441577727), (0.9983324068927182, 0.9983302938933782, 0.9983324068927182, 0.998330567129533)]"
