Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
32,64,100,relu,0.2,Adam,"[(0.944, 0.9402568142162593, 0.944, 0.9382081347622657), (0.9485, 0.9451111135283304, 0.9485, 0.9450968019908979), (0.9455, 0.94159201057424, 0.9455, 0.9413963077320462), (0.951, 0.9488029617441384, 0.951, 0.9462703327553464), (0.9469734867433717, 0.9433463540774796, 0.9469734867433717, 0.9427016350351914)]"
32,64,100,relu,0.5,Adam,"[(0.908, 0.9165322580645161, 0.908, 0.8710516012841594), (0.918, 0.9248472505091649, 0.918, 0.8912948720257929), (0.92, 0.9227551589514781, 0.92, 0.8960875713612317), (0.92, 0.9211650571848161, 0.92, 0.896600265949383), (0.9194597298649325, 0.923967592525206, 0.9194597298649325, 0.8943725035655435)]"
64,8,35,relu,0.2,Adam,"[(0.9405, 0.9356006911386157, 0.9405, 0.935450098061374), (0.9525, 0.9502829907655644, 0.9525, 0.9483130052330435), (0.954, 0.9538297872340425, 0.954, 0.94875), (0.9535, 0.9522434428744991, 0.9535, 0.9487717212387945), (0.9459729864932466, 0.9421230869870824, 0.9459729864932466, 0.9421317085395717)]"
64,8,35,relu,0.5,Adam,"[(0.92, 0.926530612244898, 0.92, 0.895035460992908), (0.914, 0.9215010141987829, 0.914, 0.8835221670294506), (0.9315, 0.9363448631905008, 0.9315, 0.9149143647280152), (0.93, 0.9327221074380165, 0.93, 0.9132437869054573), (0.9174587293646823, 0.9220060800196894, 0.9174587293646823, 0.8906204138193512)]"
64,8,60,relu,0.2,Adam,"[(0.9395, 0.9344416408752108, 0.9395, 0.9335569430656282), (0.945, 0.9412648089437676, 0.945, 0.9419331762848581), (0.954, 0.9520449381469326, 0.954, 0.9500207943439384), (0.9505, 0.9493747738329782, 0.9505, 0.9447601382682742), (0.943471735867934, 0.9392580724634514, 0.943471735867934, 0.9397124568502594)]"
64,8,60,relu,0.5,Adam,"[(0.94, 0.9408520349942944, 0.94, 0.9292385057471265), (0.932, 0.9356616840587886, 0.932, 0.9160923197119741), (0.9455, 0.9473435557397432, 0.9455, 0.9365731146641049), (0.9425, 0.9452175375981638, 0.9425, 0.9320552799233506), (0.9339669834917459, 0.9374386074166466, 0.9339669834917459, 0.9191022224729267)]"
64,8,100,relu,0.2,Adam,"[(0.9385, 0.9331613836031025, 0.9385, 0.9326681702415683), (0.9465, 0.942796384323366, 0.9465, 0.9429646389614181), (0.953, 0.9513039901275194, 0.953, 0.9484633803979853), (0.947, 0.9433568293656072, 0.947, 0.9432557874654744), (0.9499749874937469, 0.948527812985699, 0.9499749874937469, 0.9442262832263821)]"
64,8,100,relu,0.5,Adam,"[(0.9355, 0.9371335372895435, 0.9355, 0.9222450742821235), (0.935, 0.9393782383419689, 0.935, 0.9204845596266507), (0.9465, 0.9482797102783993, 0.9465, 0.9379671228442495), (0.942, 0.9447619741926078, 0.942, 0.9313307048363592), (0.9424712356178089, 0.9444926723387382, 0.9424712356178089, 0.9322067087867786)]"
64,32,35,relu,0.2,Adam,"[(0.9355, 0.9303222678712344, 0.9355, 0.9316217062260028), (0.957, 0.9551544540229885, 0.957, 0.9538293216630197), (0.9455, 0.9416107727494668, 0.9455, 0.9417332562317025), (0.945, 0.9412108234378042, 0.945, 0.9398772844923863), (0.9514757378689345, 0.9496550705882013, 0.9514757378689345, 0.946508294043145)]"
64,32,35,relu,0.5,Adam,"[(0.928, 0.9307903780068728, 0.928, 0.9099629781982723), (0.9125, 0.920253164556962, 0.9125, 0.8805003679175863), (0.9105, 0.9086050571605564, 0.9105, 0.8784472562410169), (0.9245, 0.9228612010585142, 0.9245, 0.9057989771272872), (0.9244622311155578, 0.9236871940207168, 0.9244622311155578, 0.905164307414957)]"
