Num Units,Batch Size,Epochs,Dense Activation,drop,optimizer,"Fold Results (accuracy, precision, recall, f1)"
64,8,60,relu,0.2,Adam,"[(0.995, 0.9949823612014933, 0.995, 0.9949660886677871), (0.9965, 0.996495489736487, 0.9965, 0.9964802752857319), (0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.999, 0.9990011098779135, 0.999, 0.9989977650607283), (0.9964982491245623, 0.9964936704866126, 0.9964982491245623, 0.9964784017542998)]"
64,8,60,relu,0.5,Adam,"[(0.9965, 0.996495489736487, 0.9965, 0.9964802752857319), (0.9985, 0.9985024958402662, 0.9985, 0.9984949569733031), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.9919959979989995, 0.9922190650190519, 0.9919959979989995, 0.9920659420190308)]"
64,8,100,relu,0.2,Adam,"[(0.996, 0.9959862437214354, 0.996, 0.9959820177356248), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.999, 0.999, 0.999, 0.999), (0.9985, 0.9984980426842709, 0.9985, 0.998498328576231), (0.9969984992496248, 0.9969937837188536, 0.9969984992496248, 0.9969849288549016)]"
64,8,100,relu,0.5,Adam,"[(0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.9975, 0.9975069252077562, 0.9975, 0.9974859109183799), (0.998, 0.9979966143118197, 0.998, 0.9979955301214568), (0.9965, 0.996513558384062, 0.9965, 0.9964722256906453), (0.9959979989994997, 0.995994080905979, 0.9959979989994997, 0.9959707008925699)]"
64,32,35,relu,0.2,Adam,"[(0.9935, 0.9934802427652314, 0.9935, 0.9934332965540114), (0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.992, 0.9919825278286599, 0.992, 0.9918895776963386), (0.9969984992496248, 0.9969905627529393, 0.9969984992496248, 0.9969917529895465)]"
64,32,35,relu,0.5,Adam,"[(0.9925, 0.9924591701179964, 0.9925, 0.9924230344853978), (0.9995, 0.9995002776235425, 0.9995, 0.9994994428587437), (0.992, 0.9920704845814978, 0.992, 0.9918510324483776), (0.996, 0.9960176991150442, 0.996, 0.9959636182632698), (0.9919959979989995, 0.991952522784237, 0.9919959979989995, 0.9919039395186641)]"
64,32,60,relu,0.2,Adam,"[(0.992, 0.9919409528376203, 0.992, 0.9919457418684595), (0.9965, 0.996495489736487, 0.9965, 0.9964802752857319), (0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.991495747873937, 0.9914336326857778, 0.991495747873937, 0.9914475471175855)]"
64,32,60,relu,0.5,Adam,"[(0.9955, 0.9954821490409386, 0.9955, 0.9954848709199093), (0.9985, 0.9985024958402662, 0.9985, 0.9984949569733031), (0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.996, 0.995987623179632, 0.996, 0.9959910602429136), (0.9964982491245623, 0.9965118142912076, 0.9964982491245623, 0.9964703014015329)]"
64,32,100,relu,0.2,Adam,"[(0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.998, 0.998, 0.998, 0.998), (0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.9954977488744372, 0.9954816629264456, 0.9954977488744372, 0.995472230826957)]"
64,32,100,relu,0.5,Adam,"[(0.996, 0.9959961639894509, 0.996, 0.9959728709342297), (0.9995, 0.9995002776235425, 0.9995, 0.9994994428587437), (0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.9965, 0.9964935728057277, 0.9965, 0.9964961000112055), (0.9959979989994997, 0.995994080905979, 0.9959979989994997, 0.9959707008925699)]"
64,64,35,relu,0.2,Adam,"[(0.9965, 0.996495489736487, 0.9965, 0.9964802752857319), (0.998, 0.998, 0.998, 0.998), (0.994, 0.9939685584135357, 0.994, 0.9939593064013447), (0.9945, 0.994533406957482, 0.9945, 0.9944306136846924), (0.9954977488744372, 0.9955091428426832, 0.9954977488744372, 0.9955027653067384)]"
64,64,35,relu,0.5,Adam,"[(0.9955, 0.995497360581045, 0.9955, 0.9954642901736869), (0.9935, 0.9935466078323222, 0.9935, 0.9934025207565845), (0.9945, 0.994533406957482, 0.9945, 0.9944306136846924), (0.9985, 0.9984980426842709, 0.9985, 0.998498328576231), (0.9974987493746873, 0.9974945296303921, 0.9974987493746873, 0.997495946484431)]"
64,64,60,relu,0.2,Adam,"[(0.998, 0.998, 0.998, 0.998), (0.9985, 0.9985046971921936, 0.9985, 0.9985016619329697), (0.993, 0.9930540242557884, 0.993, 0.9928866153788806), (0.9985, 0.9985024958402662, 0.9985, 0.9984949569733031), (0.9959979989994997, 0.9959855390379064, 0.9959979989994997, 0.9959890039860619)]"
64,64,60,relu,0.5,Adam,"[(0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.9985, 0.9985024958402662, 0.9985, 0.9984949569733031), (0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.9965, 0.996495489736487, 0.9965, 0.9964802752857319), (0.9954977488744372, 0.9954890316234231, 0.9954977488744372, 0.995492703671976)]"
64,64,100,relu,0.2,Adam,"[(0.9955, 0.995491337866456, 0.9955, 0.9954949857286928), (0.9985, 0.9985024958402662, 0.9985, 0.9984949569733031), (0.9965, 0.996513558384062, 0.9965, 0.9964722256906453), (0.9975, 0.9975069252077562, 0.9975, 0.9974859109183799), (0.9929964982491246, 0.9929767274821016, 0.9929964982491246, 0.992915947078831)]"
64,64,100,relu,0.5,Adam,"[(0.995, 0.9949990781710913, 0.995, 0.9949545228290873), (0.9995, 0.9995002776235425, 0.9995, 0.9994994428587437), (0.9975, 0.9975069252077562, 0.9975, 0.9974859109183799), (0.999, 0.9990011098779135, 0.999, 0.9989977650607283), (0.9899949974987494, 0.9901049425811806, 0.9899949974987494, 0.9897579530213527)]"
128,8,35,relu,0.2,Adam,"[(0.9955, 0.9954840542652177, 0.9955, 0.9954746396530838), (0.996, 0.9959961639894509, 0.996, 0.9959728709342297), (0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.993, 0.9930540242557884, 0.993, 0.9928866153788806), (0.9979989994997499, 0.9979989994997499, 0.9979989994997499, 0.9979989994997499)]"
128,8,35,relu,0.5,Adam,"[(0.993, 0.9929805175923233, 0.993, 0.992919951701115), (0.997, 0.9970873786407767, 0.997, 0.997019663314062), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.996, 0.995987623179632, 0.996, 0.9959910602429136), (0.9929964982491246, 0.9930074645283828, 0.9929964982491246, 0.992899269251447)]"
128,8,60,relu,0.2,Adam,"[(0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.995, 0.9949771482872528, 0.995, 0.994977522169531), (0.9935, 0.9935466078323222, 0.9935, 0.9934025207565845), (0.997, 0.9969953391556179, 0.997, 0.9969865133017187), (0.9959979989994997, 0.9959979989994997, 0.9959979989994997, 0.9959979989994997)]"
128,8,60,relu,0.5,Adam,"[(0.9945, 0.994533406957482, 0.9945, 0.9944306136846924), (0.997, 0.9969953391556179, 0.997, 0.9969865133017187), (0.9945, 0.994533406957482, 0.9945, 0.9944306136846924), (0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.9964982491245623, 0.9964917806269076, 0.9964982491245623, 0.9964943250782035)]"
128,8,100,relu,0.2,Adam,"[(0.993, 0.9930111314639989, 0.993, 0.9929033804842964), (0.994, 0.9940040709508579, 0.994, 0.9939313871723845), (0.995, 0.9950276243093923, 0.995, 0.9949428226436537), (0.9935, 0.9936632260185208, 0.9935, 0.9935495650497043), (0.9944972486243121, 0.994478212981237, 0.9944972486243121, 0.9944533307738376)]"
128,8,100,relu,0.5,Adam,"[(0.998, 0.9980044345898005, 0.998, 0.9979910088678124), (0.998, 0.9979966143118197, 0.998, 0.9979955301214568), (0.9955, 0.9955223880597015, 0.9955, 0.9954538206912388), (0.997, 0.9970099667774086, 0.997, 0.9969796532006723), (0.9884942471235618, 0.9886394102152558, 0.9884942471235618, 0.988177925194081)]"
128,32,35,relu,0.2,Adam,"[(0.993, 0.992954755625578, 0.993, 0.9929525241349021), (0.997, 0.9969953391556179, 0.997, 0.9969865133017187), (0.999, 0.999, 0.999, 0.999), (0.996, 0.9959862437214354, 0.996, 0.9959820177356248), (0.9954977488744372, 0.9954816629264456, 0.9954977488744372, 0.995472230826957)]"
128,32,35,relu,0.5,Adam,"[(0.992, 0.9920202487225996, 0.992, 0.9918704175758636), (0.997, 0.9969921187457258, 0.997, 0.9969932951821852), (0.994, 0.9940397350993377, 0.994, 0.993917183272254), (0.996, 0.9960565963579195, 0.996, 0.9960175772860934), (0.9959979989994997, 0.9959855390379064, 0.9959979989994997, 0.9959890039860619)]"
